id,wavelet_coif1_lh_level_3_invar_stat_p10,log_s_2.0_ih_skew_fbn_n32,gabor_s_4.0_g_1.0_l_8.0_2D_rlm_lrhge_2d_s_mrg_fbn_n32,log_s_1.0_cm_info_corr2_d1_2d_s_mrg_fbn_n32,log_s_2.0_cm_corr_d1_2d_s_mrg_fbn_n32,log_s_4.0_ih_skew_fbn_n32,log_s_1.0_cm_corr_d1_2d_s_mrg_fbn_n32,wavelet_coif1_lh_level_2_invar_cm_info_corr2_d1_2d_s_mrg_fbn_n32,gabor_s_4.0_g_1.0_l_8.0_2D_rlm_rl_entr_2d_s_mrg_fbn_n32,gabor_s_4.0_g_1.0_l_8.0_2D_stat_iqr,gabor_s_2.0_g_1.0_l_8.0_2D_ngl_dcnu_d1_a0.0_2d_fbn_n32,cm_diff_var_d16_2d_avg_fbn_n32,log_s_4.0_stat_skew
06992_02,0.1432377500095723,-0.0005985426383034,315.91787959626214,0.7175660572722594,0.9050833835621638,-0.2832550760827851,0.6589812992418753,0.7511551100425832,6.03746714263003,3.1338514728603557,6468.279245859428,5.456323649300614,-0.2864624367346985
06992_03,0.0912286556959501,0.7166292549209705,373.38536949224783,0.7656607162831047,0.9099593212220864,0.1601446679012931,0.7299208751507525,0.8141888153323188,6.115498790842284,4.533770524153471,3359.2303775578825,11.800515218570183,0.1611028353896885
06994_01,0.1545333799034854,0.1102640416536044,263.605343358213,0.7568621333324718,0.9106493028911632,-0.2363390316093097,0.7044414302399811,0.8160467979307384,6.082625396212928,4.164739723959096,6505.117915504644,11.198120563270162,-0.2385038896123602
06994_02,0.1255082702937011,0.1384675043292013,326.77042405955854,0.7984770122502349,0.9130343324522298,-0.2904835439718614,0.7372594103409998,0.849536432624549,6.055316030198944,5.486580864965672,5036.60321669453,11.106198235259765,-0.2879042110447447
06994_03,0.1216915712899545,0.3462837560357704,413.9178492324143,0.7482547592794028,0.9080583953850936,-0.1403856235574729,0.7049182767136052,0.8195526438871993,6.186507036823774,4.455509614769026,6374.851090283091,9.325375010011827,-0.1437892768581338
06994_04,0.1541902233894597,0.1479388517689856,349.9242434979803,0.7643509511344924,0.911503516336336,-0.0857331085889659,0.7212730098766128,0.8056458870631206,6.144146626372668,5.265868810776066,2289.3928225650293,11.215983353626209,-0.086202533462861
06994_05,0.0963512488626288,0.1281729457710368,394.0022123232384,0.7801575455196816,0.911974965563096,-0.1260695899437938,0.7403995523746569,0.82669731679733,6.161797868000546,5.246740181106071,2862.7492232345044,11.06354122253202,-0.1297693515490989
06996_01,0.0982714370375034,0.3396975464246418,361.0882908857921,0.7908258853474338,0.9150580625060344,-0.0265200934699585,0.7387795279388895,0.854693638726325,6.134543097021083,5.001120005597768,6010.189139607412,9.95616391277123,-0.0260692576553963
06996_02,0.1361637207090937,0.0896453924812192,366.6366455338648,0.7709087649478084,0.9113135410515424,-0.1297717009901808,0.7032723017361888,0.8317822477966127,6.036015736615072,5.489215216002108,5976.067876344087,10.27754612014899,-0.1332307791905758
06998_01,0.0720847690572935,0.8121445356858051,362.9963337406955,0.756768284873815,0.9108395522801678,0.1032347667210125,0.7302507542824269,0.8345725523434162,6.260226684256868,3.490308407963108,5736.6749524011,10.22742200596104,0.1046482851420349
06998_02,0.1073991357886988,0.1261985265775927,357.37339904475067,0.7378609294980362,0.9101403795720208,-0.1726159486447346,0.6841950496611766,0.8052064371347074,6.104457374046686,5.330795246754194,5036.219434741188,7.88815839133766,-0.1682081263913005
06998_03,0.2211856247373618,-0.3629086434488122,378.81689067026815,0.7831032939222199,0.9134357215242184,-0.2462949419326754,0.7008105900562587,0.8164593087034546,5.958346902484646,6.007333880837952,6207.550328865207,9.68047899940745,-0.2489858572099422
06998_04,0.139316067229861,0.0918310973424542,334.2361003550711,0.7343244993903978,0.9103695621374484,-0.17312990921273,0.6709839746744928,0.7897605138064874,6.055918881334331,5.29499419435058,6177.639554142978,9.583651042601415,-0.1706920173660937
06998_05,0.1993224768175212,-0.1850979844070736,382.5671397077559,0.7052392275986766,0.9112004808916768,-0.1775557837666731,0.6333022748455596,0.7644920119031638,5.929352789381764,6.269228005160878,6159.053349793876,8.48078399464349,-0.1804612190453165
07000_01,0.1369983660784887,0.2359526262955651,330.92081659012626,0.749436010011225,0.90675909807138,0.082542783976329,0.6843945047679012,0.8115776393525629,6.093346743038121,4.357054109264208,7313.637805545038,9.506061584032247,0.082716576916276
07000_02,0.1629166498691734,0.1923946375208144,344.7347670250896,0.75617967021661,0.9100476613739084,-0.0429532737460599,0.6990895514034169,0.8081283839696853,6.179924742613758,4.908949844756384,5699.613011434588,8.546297636593783,-0.0424010397841208
07000_03,0.1301060266264658,0.1497680802325167,335.7119063023607,0.7612259225662087,0.9137101949694812,-0.2046959652587448,0.6963082340983264,0.828314561055313,6.06612141584963,4.067627304031257,6405.742479023126,9.197023563745931,-0.2070860831897449
07000_04,0.1111795848091921,0.0835387472562445,308.7653603405255,0.744901936801272,0.9009809410259948,-0.0506210719416496,0.6839662644371958,0.8044236734265422,6.074661185516701,4.285210722362532,6189.942096250901,6.890070205730989,-0.0503011787588165
07000_05,0.1417328340734542,-0.0853148698482155,356.2171884299488,0.6608808943865014,0.8969858550547268,-0.19825936426825,0.5815006432858818,0.7206413057207132,5.959224037252693,6.420611640712675,6361.72032622043,11.276018841433592,-0.1965898529688408
07002_01,0.0620150173593216,0.560557078133044,405.6178663713548,0.7552856360515936,0.9081784993347084,0.0827792171543747,0.7155863644310072,0.8282472206580651,6.279808217875338,4.141727485306046,4906.7369345761,10.107227873435752,0.0798049935128397
07002_02,0.0421764452070624,1.267817219736026,293.42021406977693,0.6661643169575657,0.9023249936417034,0.5911782637202553,0.6474565765792061,0.7702083802336823,6.218177829872051,3.2425610303613364,5500.812452393715,10.023704736718166,0.5955154041857981
07002_03,0.0761203352028402,0.1861959192097706,351.78932960305644,0.7380529952837908,0.8997881835772763,0.2433240921464629,0.6694712199832393,0.8128811369235472,6.1645596255364525,6.140038837132698,6267.442601525557,9.698709298775505,0.2485690666606202
07002_04,0.0939629674364901,0.1417742781428391,347.92339554602603,0.7665471233169792,0.905811523812874,0.0822137900387382,0.7101021705925687,0.8369507190866617,6.241943006655806,5.251721978842969,6434.25092551631,9.220313305125952,0.0820951946266444
07002_05,0.0937939432314352,-0.0162974120754475,280.9249142912328,0.7345226301520208,0.9034957086586546,-0.0623790204911192,0.6638431627190388,0.807626569636039,6.037055980051705,5.529926742339621,5763.319169889271,7.684136866047691,-0.0614430697712411
07002_06,0.1075291161717771,0.0953892767094122,334.4180876807924,0.6822050456307982,0.9067772107070836,0.1282936405576232,0.6130413794168044,0.7566355080495479,5.939630203512458,4.507511475787768,6124.448402234637,5.688660597910382,0.1298234581683363
07002_07,0.0667403715539947,0.6515067757304077,316.4539097504734,0.6904694689000733,0.9001376258443673,0.2764287936518402,0.6528426330356029,0.7872063237767386,6.252329112267966,3.964494016824572,5356.740164266883,7.810899838325461,0.2832898483856286
07002_08,0.0690724557524445,0.7928559862495731,314.9430894308943,0.6973089818022912,0.897406304197868,0.4667250922720657,0.6578292322079022,0.7832810692981378,6.229764125764258,4.32500519863854,5289.83981233244,9.157047701736609,0.4698917995863834
07004_01,0.1847727066806639,0.0672574106642402,340.5609143473644,0.723541178478097,0.8980855820960386,-0.0892340530935833,0.6536625489881093,0.775212218849303,6.045006455253377,6.300899656915278,5063.978997385217,8.211962971172758,-0.0913511047770782
07004_02,0.1521564829415908,0.1591087395046336,380.6055253040632,0.7623440610715325,0.901596141700002,0.0061867126609475,0.7017702930653703,0.8046422569206386,6.04323446016443,5.415357058826079,5978.890430384534,8.413456568705897,0.0056678135158697
07004_03,0.2033244995949862,-0.0605553797912164,348.8204255319149,0.7944741303248899,0.8888730913362312,0.061982329632,0.7091068854491596,0.7985060440441538,5.790206803698732,6.15332879342423,7014.189932012151,10.466782218672629,0.0600612573128771
07004_04,0.121060169231848,0.3693473805990061,357.5226111147053,0.7509812815890051,0.9031228399983678,0.0453433597160071,0.6977316341525006,0.8089650840063229,6.1052242953976,5.1679780334974215,5484.138126773888,11.87936326780945,0.048359198957922
07004_05,0.1374790771579805,0.1636174859190435,447.4083014682273,0.7739465332817242,0.90183150017957,0.0149896897682701,0.7093937327365079,0.8160332956443844,6.09569602564214,6.576529106103051,5948.963900290863,10.894833996088838,0.0155075628328887
07004_06,0.1051676129776068,0.1414102118310967,376.59684947491246,0.7909562710679069,0.8978079565129107,0.050904850522155,0.7265785791731456,0.8447726596564668,6.182814136956028,5.093561637350041,6868.304413286911,12.582579677652843,0.0485079601030435
07006_02,0.1633522519639318,1.570556359851577,290.5883965476624,0.6306973881788575,0.9080415992974202,0.599692244366856,0.6377054624205221,0.6974045101329595,6.070748068263656,2.31370754913577,6053.252330166697,10.618319695979626,0.606260276119537
07006_03,0.3470522309026148,-0.1663580180610485,301.1013067810968,0.6969244313789877,0.9175312153055512,-0.2367334681401394,0.6275628894964977,0.7392944253991388,5.766196306002486,3.524391957503789,6575.265841794992,12.419453371818758,-0.2370757531491893
07006_04,0.2472162128833024,0.3178631621172872,267.4731693281542,0.723875853141098,0.905576238209226,-0.0025615822707699,0.677776554763101,0.736018554249998,5.879617288831171,2.9996633488938773,6677.361691267174,14.603136960680857,-0.0018361391007338
07008_01,0.1870316285800165,0.992903109380188,376.5011598302688,0.6951128480387373,0.9076511638911116,0.0353930689960369,0.6891256271145231,0.7532201357694783,6.121954566729439,2.9462692577523426,6533.283058499723,16.461073083877963,0.0340015275864896
07008_02,0.1405566600146785,1.1701086676390846,363.6059197315215,0.7322100606188476,0.9144583545178088,0.2413328671843638,0.7269413438155725,0.77862450802824,6.13018033803743,2.5101411910495144,3841.070184426229,16.172688373811262,0.2437414719821336
07008_03,0.1987075618768442,0.606743081511532,334.7938077317824,0.7169461100234213,0.9110682977829284,0.0244145780172167,0.6866204227366621,0.7514964454505733,6.016019072242458,2.946431219678685,5540.577571033442,8.969051513375662,0.0244293414594676
07008_04,0.2046019644972823,0.6483898140174498,286.74189148730915,0.7006520538919838,0.9066950499495626,0.1221962874306363,0.6706767949386807,0.7379175783583333,6.01187913223058,3.426417883997467,5514.654579962042,13.620004954293323,0.1206880232055163
07008_05,0.2421308678007213,0.3103276975463711,344.4481302186556,0.7166868826014968,0.9100254825453526,0.0461161245525408,0.6620398268175599,0.7644357758986395,5.897038521470665,3.490916852089106,6432.322823792911,10.11736362390523,0.0429817189970111
07008_06,0.3010325032209048,0.0500304103363183,331.1814292122425,0.7388046208604951,0.9055735164636104,-0.1914884993237579,0.6763302389705277,0.7638275984313548,5.958911657917898,3.5646008689445496,6255.967046317388,7.779313069561362,-0.1924024173291955
07010_01,0.1357520988963443,0.2388290501345721,286.4546985517009,0.5862621551431075,0.9017836082447256,0.1993577663066311,0.5347557526313912,0.6307042488189676,5.784999148219678,3.883668675462761,6264.39326188852,8.060844577100683,0.2021010691206511
07010_02,0.1857488999539509,0.4125534545478305,304.76379877266095,0.6499578786529736,0.9055975499716256,0.1943998082779743,0.5994530337096445,0.6911814145518242,5.873640695891913,3.472026169949869,6277.168147609781,9.699524946625884,0.19697394212701
07010_03,0.1867551522764238,0.523702096947341,281.31032920567804,0.5963260339247709,0.8981635485122998,0.1594127939760697,0.5439878620267004,0.6377279071932415,5.849040996427972,4.086322158773271,6949.049233305138,10.81896697884842,0.1609665774982969
07010_04,0.1384348504731745,0.9720187343673656,374.7796503054561,0.6543774499067047,0.908185901940445,0.3474830489548722,0.6325081654732729,0.7147764259679634,6.010984736384295,3.6492647032014713,5801.622668900056,11.1735695124025,0.3465402747067615
07010_05,0.1470485734316235,0.4712518350256668,288.7509497458671,0.602877554022559,0.9003016072712735,0.2904175606717332,0.5506431355052109,0.6585995095969048,5.863034629398015,3.4243544990219705,6371.987442999303,9.568725486570417,0.2934568507381103
07010_06,0.1727757487931163,0.5988492627906955,276.95360824742266,0.6198804944010766,0.8994172121621383,0.312437332359023,0.5685552327324698,0.6692938542398316,5.768186838836115,3.7839413781020106,6424.3797798706455,7.690269300772547,0.3149404539594383
07010_07,0.133357700562076,1.0467762314425642,274.94621126074964,0.6390331125894246,0.9040647908758578,0.4602905785650137,0.6073740014353299,0.7228222705460539,5.856427519341807,2.5489077340479867,6572.468826750186,10.4757509822529,0.4636413969319122
07010_08,0.0976558529268457,2.7591308607782565,227.7594931878029,0.5035573747096947,0.8856759529662457,1.7176877063868887,0.4880140124454393,0.5581882781578672,5.652202174383915,1.5381800246630073,6660.888527293239,5.999901146475757,1.7344722059236082
07010_09,0.1819971723969424,0.2589233755496014,332.5319567606245,0.6705855836039589,0.9033248511250158,0.2309035795197371,0.611039885917705,0.7109176920332579,5.782280470659187,5.240349531500807,6729.859728700415,9.267638302484752,0.2338171743806963
07010_10,0.095398565050389,1.6426936941787091,321.8281583129821,0.7046742836393979,0.904344694167761,0.7267039665543324,0.6973002796353835,0.7703035627907506,6.045278189490769,2.378019426369219,7182.329021827,14.289415855493193,0.7328941939004872
07012_01,0.1826745684824132,0.7775419536244996,353.76503392967305,0.7231978697324829,0.9028542582450564,0.6437099215689538,0.6762530727273908,0.7458272311403953,5.804866947447215,4.781649746413908,3850.900067980965,12.471980315820886,0.6476268739328623
07012_02,0.1534315143305241,1.019436672246529,386.5879169711453,0.740347578935434,0.9107120096436644,0.4296971747597112,0.7153017078513826,0.7748992917704057,5.949790135407651,3.587476585862972,4804.651437216339,15.364370929054797,0.4312160233339503
07012_03,0.1967482686740428,0.5522483935856589,377.99931503650544,0.7501184311285056,0.9114030335664448,0.2871549649995055,0.706555111116056,0.7730236265808943,5.867477737426261,4.469787158334835,5629.361601085482,18.51662000708075,0.2884756301995062
07012_04,0.2232171975160619,0.3147189983030377,351.0765375854214,0.7455527035348906,0.9067958193965532,0.3863390050921196,0.6926751799475873,0.7661810167476317,5.839072525861885,5.444300407828254,5479.8950684446245,14.42993241610823,0.3911874264779242
07012_05,0.2392661874804152,0.4087711217367729,295.52760370973806,0.7636553321393036,0.9010658220743886,0.290587083807429,0.7088878309632153,0.7466736387364207,5.837319364442792,3.407501844442878,7046.170180848404,12.231897624592849,0.2912768242560968
07014_01,0.1297219318765314,1.205890360001664,339.68734691021064,0.6912521616816082,0.9158100278252448,0.2045869067965753,0.6931452129562422,0.761843750714749,6.111565627964373,2.9331072676410086,6036.289764630731,10.81419296918542,0.2051905973674538
07014_02,0.111476497699781,1.5058885296101086,360.7474369927381,0.6637837171886518,0.9123258650149644,0.5228154810029961,0.6713508482376097,0.7269964782290887,6.140650748389838,2.799259984488348,4363.011043147628,10.889932094162267,0.5265925713670444
07014_03,0.1531184249797833,0.460692868444825,300.6637291022532,0.6977791575452396,0.9108124102433492,-0.1111991091279579,0.6589453336169461,0.7574583711807421,6.053060651290201,3.162455813221196,6818.199133346465,11.240407275139845,-0.1118215576475557
07014_04,0.1831707830101946,0.6832209407175126,315.583640347318,0.6752015933007818,0.9108959137009472,0.2125098610198754,0.6319196807755861,0.7465967320002239,5.872553740097215,3.015369391536577,6447.504056517776,8.393565353173399,0.2128373549829535
07014_05,0.140562090259552,0.8427539763310029,412.6526898615788,0.6977317933240745,0.9085734041547628,0.0350542332561603,0.6770064595134258,0.7550372972370915,6.093238779168984,3.889942792127144,6356.186852015436,15.128016408561418,0.0349912880538583
07014_06,0.1500598481006246,0.69699024879293,288.4125164305535,0.6647106112226282,0.8979195996485048,0.2297445442171687,0.6217191239068217,0.7148652220557983,6.005932684581399,3.704011483445085,7187.753190867122,9.704135307137022,0.2321577446250155
07025_01,0.2123327714900421,-2.130893505483007,272.7270340141579,0.8406766447764364,0.9254812001326226,-1.7996382151444408,0.7955087672056289,0.8888369934031941,5.822337463802194,8.043821312643702,5746.518228961015,21.1250309733112,-1.815425965316799
07025_02,0.176285176182535,-2.3406890375878158,252.83675031003455,0.8155349112068998,0.9189670630454506,-1.8643352616818551,0.7841824470237727,0.8498855891138667,5.692948551142355,6.319892509754332,4038.18828420257,16.34984546852608,-1.8791275871995876
07025_03,0.2406649482678116,-1.913629504084688,340.39102321425867,0.8723987605671247,0.9226113959809336,-1.6145811035337605,0.8199736311520569,0.8860957314021135,5.850947340476226,8.033620811755128,3722.116126968329,18.77278756899044,-1.6218355743711448
07025_04,0.2000090524466546,-2.0213239898699937,216.29258404189423,0.7296980483140731,0.925635707435686,-1.766444510114503,0.6664968135582837,0.7747168302414796,5.767253034068577,5.3377898922244364,3696.962062321441,24.66431381466262,-1.776009613015984
07025_05,0.0801621523512012,-2.4698230469675946,231.4392825112108,0.7347887926578051,0.9159243911489686,-2.069149891505373,0.6975196187222658,0.7129920645566904,5.909025659613715,3.338022515069421,11323.151669394802,7.820831685891678,-2.081831238121032
07025_06,0.2105645021525685,-2.366612588803182,255.550760834374,0.864979128638188,0.925283878909784,-2.0186648970017,0.8323019887143324,0.8867272563993658,5.695589041257924,7.95037710846458,3322.9948221828586,31.11064897800577,-2.0409036314673825
07025_07,0.0654077222905643,-2.785792714376008,306.5400419085238,0.7672129936030269,0.9239226356811892,-2.0651775659838947,0.7569807946909552,0.8313143833361405,5.96170356684726,3.933997259090225,9819.059368472785,18.60410062139808,-2.0609877246061576
07025_08,0.136636858112191,-1.8246828838467757,369.889208978514,0.8123086643803492,0.9253249260058608,-1.778240011689132,0.7502036957340461,0.8682532603514969,5.968389637209103,6.660829793244381,3048.4153349052485,25.88568127071218,-1.7935552598951792
07025_09,0.2249735699140198,-2.986273834796311,284.8309946165387,0.8670258820724897,0.932184757975157,-2.6998571224658545,0.8406529835499194,0.9035561035305943,5.81354234213416,6.972826408951729,1578.433539192399,31.17828557290894,-2.724335180861397
07027_01,0.1216890735922975,-2.0880642348529963,295.17215370772243,0.8462805773149847,0.9156798966230412,-1.626312952054615,0.798660047080058,0.8860494115004096,5.885228109098718,8.289467161122966,6026.745295681238,22.83427312439477,-1.631864591327293
07027_02,0.039433292649881,-1.927767063152805,406.0159139133071,0.8935477863099435,0.9054782059862968,-1.389274464244383,0.838430780680876,0.932106513554114,5.94302446746188,7.732285312006229,11566.529729951237,20.12169854131582,-1.3585127768115004
07029_01,0.0603379589794017,-3.3866434635738583,289.4668927615584,0.8087889631721332,0.9172985823533027,-2.994715568772371,0.802823938817257,0.8840164994937653,5.7846191783652365,3.6295451845333737,13103.860247732193,9.658950049125895,-2.994090980125529
07029_02,0.0265460311664258,-2.9063376515431214,569.2838962310328,0.8011935642986474,0.9183577854385754,-2.4357885600195184,0.7903898282121073,0.8708245361110833,5.814421124155024,3.2025686452255053,11906.395477166654,15.54341883006206,-2.5236284808992058
07031_01,0.1217840684389938,-2.5360517112524925,222.69055730656416,0.744970041950793,0.9272714523881505,-3.0056251466595207,0.6974930063296017,0.8226882286977992,6.058539315809349,3.233899526529751,9886.130517936524,12.194984386752436,-3.071280228496139
07033_01,0.2779597085581547,-1.6405402610420263,346.7611190915931,0.8265391569617051,0.9144232151192953,-1.3543235880014988,0.7682539776771031,0.8502896888666251,5.854849892929491,8.092947431353458,4036.001284179535,14.892262625375036,-1.368551339949266
07033_02,0.2692728007497758,-1.6334565215550343,322.6978186932107,0.8650686736569391,0.9108297262924078,-1.2390090544195118,0.8093476578483328,0.8948034026945404,5.831396099397496,8.260457802742165,6663.481686131692,13.487067480167871,-1.247106399257743
07033_03,0.2341483807048904,-0.5771361005781517,344.7675929884566,0.8380990730708938,0.9131007959669126,-0.8085669682182111,0.772098282979482,0.8343185827229265,5.970345710909733,5.579002519313991,1490.3297002724796,14.22001019983304,-0.814371000080089
07033_04,0.1756285414751891,-1.769752004593865,263.9737213572346,0.5901799027588246,0.9060682810079232,-1.4516705558432508,0.5094682638392771,0.6662355595069086,5.815857020235469,4.677173778743376,5813.993183591344,15.227232007531832,-1.4614139646750972
07033_05,0.0743005694125881,-2.65166748764557,248.15624693021232,0.7948997501342848,0.9174604146221768,-2.2107767574032566,0.7670687674148499,0.8727555819024403,6.064250177119948,3.998624492346748,11643.204593799015,11.114306691536628,-2.258055294640683
07033_06,0.1092476367396794,-2.543849436989298,243.8188851466784,0.7423413966413567,0.9168237293164156,-2.131083196019087,0.6996130446467868,0.8367681590902294,5.986889284624788,5.42270140862454,9292.00349845778,12.449523269732728,-2.1285443864009657
07035_01,0.11276450433569,-2.288241689266474,300.62450829895425,0.8544113954951157,0.9214137472621768,-1.8710594579717132,0.8144681637747664,0.897475560654141,5.948771633383502,7.628407144729719,8033.677841428348,13.941665447423446,-1.8995512284270943
07035_02,0.0774827320949634,-2.098553542896857,330.0679274877085,0.8656943003256199,0.918602211510564,-1.7979810181404068,0.8207070543919626,0.9046590510521738,5.852629071585149,6.816077753354627,8737.128062015503,14.712993124525038,-1.8065585221408316
07037_01,0.0782676522585112,-3.1524731105187587,341.2533169100828,0.8115691818056519,0.9243128607940782,-2.9445560284162227,0.8041940143026013,0.8720881645263323,5.965140032594175,4.601988020421032,12673.325938064623,17.37117653860436,-2.9791949938445894
07037_02,0.0734358866287932,-2.3848639076532643,348.8020689911808,0.8663764503536857,0.9212261958578516,-1.8830036779456505,0.8357953510067527,0.925718179107282,6.030875383459141,7.3562645886384,9738.68595506748,23.44326654806576,-1.8840482447329991
07037_03,0.1038308377774933,-2.26315029778563,274.6654067056109,0.7326564885032213,0.9118023518128466,-1.9275426868904215,0.6831366456040084,0.8337416773934184,6.0560676641362505,5.601189686825936,7595.764299182903,16.6671151647055,-1.96749776978646
07037_04,0.096245082936671,-3.028432475790106,291.51114543114545,0.7606748923110196,0.9086976331732682,-2.3181808860199515,0.7330937834963551,0.839393418969206,6.069882314426911,5.10875717397372,6579.608522005239,12.375726955466227,-2.339160986722942
07039_01,0.066801115258666,-3.057439209860224,280.9016730135638,0.7606234779075431,0.9141157506032784,-2.3640117219521635,0.7471588819822343,0.8472980452548685,6.040690260438671,3.307660670250332,9981.014174730815,11.149187797819376,-2.4085444309643167
07039_02,0.096132385023312,-1.9513760306251149,291.6782912961073,0.7610970420591078,0.9063098322808388,-1.6529469468301217,0.7195812810351234,0.829341743412156,6.0997733607931,4.95214437522234,7135.350647784024,10.433939748584208,-1.663747241960757
07039_03,0.0734750428372917,-1.6011154927655882,297.00634407982005,0.7760734782500228,0.90286128049643,-1.642834291207816,0.7293854183437481,0.8256805512716503,6.064119905550832,6.003017239268552,3615.310251762337,13.222726506839958,-1.6793950239601247
07039_04,0.0937186887232539,-2.7385241420481368,237.43995398880585,0.7340210844943369,0.9108385012405844,-1.923632533765881,0.708206310912015,0.8270952306632227,6.071430756986908,3.712346627393488,7592.844954070586,13.617666714991524,-1.9523082113978936
07041_01,0.1023599535991235,-2.3993157089747745,317.3918191760846,0.8093384379073703,0.927384213156878,-2.11974415521794,0.7706145223092538,0.8749825043693895,6.013484943877104,5.032067322080421,6563.060783708732,17.626093205477712,-2.156728395071104
07041_02,0.0997745279484136,-2.3187303657542366,314.09835948898615,0.846505953093007,0.9242663397877744,-2.0522499101617484,0.8107857528884481,0.9045524193015608,5.9430516213153135,5.800633257427259,6532.93799423933,17.5756283577917,-2.0816501969294694
07043_01,0.0670911321074447,1.1903445148190466,425.82066844703405,0.7192294885635983,0.9155510456325476,-0.185012009405945,0.7236280387192308,0.7778678226631053,6.19202449629257,1.870156847555112,5163.711626048742,10.443630618671444,-0.1847498117004481
07043_02,0.0826020866446499,-2.5455862497232635,246.93454691473696,0.7480190315276436,0.9283092903322178,-2.387137796892168,0.704019800632714,0.8608509634153187,6.052961492354459,3.809441469204368,12005.2676537117,11.511694195372282,-2.409095233443366
07045_01,0.0613575233480391,-2.4728562270643857,282.52443583743513,0.7971547162271411,0.9221244476224048,-2.264847789720273,0.7652734365915499,0.8622291605198914,5.945402713078161,5.22292948130729,6167.306080460861,17.44833194985563,-2.2677252322681083
07045_02,0.0767934879615856,-2.193576934271391,249.60211371656035,0.8339886838747304,0.9255093078699788,-2.054146104680448,0.7941993982682803,0.8873742477478417,5.941287674028684,5.288700121274676,6757.878392562603,18.405599552289075,-2.0654311457797165
07045_03,0.0701021980216621,-2.6957406498604874,269.73235268262664,0.7521301111691938,0.9190986737507092,-3.059580251728332,0.7166924322273421,0.8075792625565457,5.977919988691404,3.8398010152492574,7565.577922682814,10.020251799378697,-3.125110658174593
07045_04,0.0871293652125841,-3.034703333554147,208.9904168922577,0.6953607010693155,0.9147603585389752,-2.5461087930842763,0.6706509812791129,0.7615935529020161,6.001820646240764,3.649220670887714,5901.75561735613,12.476322729533845,-2.532107845922795
07045_05,0.0792518511753382,-2.8304172761794835,261.2456930490378,0.7663493825317933,0.9208780020787998,-2.423061138321841,0.7336729007573674,0.8160352005982111,5.921569837944032,5.126967983543836,4563.6624757838135,15.202104615455418,-2.4877314555479044
07047_01,0.1232423214376045,-2.4508723288749783,259.0910786588417,0.843854335926191,0.9348798265860728,-2.307232405869696,0.8135006345129927,0.9187163260946524,5.983629611125728,5.510507247976475,9898.327783132036,22.880977726881973,-2.352100112368839
07048_01,0.1533160796025948,-2.0390762422537723,243.59543734487107,0.7853432897028286,0.9205386441020846,-1.5256196357796268,0.7379837375297638,0.8534862398043566,5.994438600127468,5.354223081308092,6405.647212409768,15.125326939323752,-1.551814488071261
07048_02,0.1704668088061338,-2.0240950844592915,333.70381567719124,0.810182735815097,0.9118934035784528,-1.5046609648115306,0.7600779354021869,0.8715229520894361,6.041925877541536,7.012733448723086,5272.098165160455,14.980243867999237,-1.5254072389926023
07051_01,0.1995955926723702,-1.970801576047716,359.6727752167397,0.8825624573047111,0.9184807493053784,-1.491920218971911,0.8374783885928262,0.9215643734459746,5.88324453922161,10.382501951264084,6498.351444479462,22.071427639029487,-1.4967640380473584
07053_01,0.0711368615076252,-2.394299640404337,311.56555942541286,0.8469477679433768,0.9201826021013207,-2.2171242842756063,0.8168995675943089,0.9045244536036416,6.001765816621184,5.820628252519698,10056.46501528781,17.386703006225815,-2.2116509784240668
07053_02,0.0804260468665211,-2.869000665251309,262.6241440494184,0.8406307420921749,0.925166190643072,-2.5791394455062413,0.821147860704028,0.9135802332588684,5.868954516468385,6.1212473823069375,12129.357975993553,14.911668589071573,-2.6551648938110235
07055_01,0.061376305262877,-1.5991893552837613,350.7657983694572,0.871379913959728,0.9235752028042328,-1.6525625134125057,0.82174572874201,0.925322188084758,6.172982718402247,6.428483046808422,9814.77272448165,20.280627579386397,-1.6562631464462114
07055_02,0.0980707974665884,-2.820086186417833,285.3579759408903,0.7996080875018322,0.918511991644012,-2.6695161234229943,0.7726451784872379,0.882342649887371,5.834952756553339,5.646614017324768,10283.65284015852,13.385294103058932,-2.7218564780133865
07057_01,0.1620470140505741,-2.811155003757888,238.9404904868697,0.8402453014987269,0.9293218425635048,-2.2726975261135665,0.8155381107039742,0.9019572564923148,5.989293205948597,4.9028931184885725,9197.594531283274,17.093972072136296,-2.3025344204959617
07057_02,0.1198311249905645,-2.256242578081128,290.9120749409815,0.8395887131819911,0.9146670817224032,-1.7004475006073667,0.7979604847655557,0.9053814051308344,5.998432159464615,7.676144629586065,7721.269591131243,16.599336657670104,-1.7137177863826474
07057_03,0.1236175655840571,-2.106549095469416,348.85240176543687,0.8565291038823774,0.9188952527039626,-1.6670173074324823,0.8092633186695025,0.9092352970754872,6.016643085072936,7.986361142514674,7757.839314454739,17.55326936911695,-1.696967184184498
07059_01,0.053822509565195,-2.3314173245911127,377.8457782672541,0.8553798464300754,0.9252936367436,-2.4638944330476984,0.8255966560243586,0.910164803476494,6.069990993424718,4.999906603404829,12596.130330528971,18.73356641760568,-2.5653258061229383
07059_02,0.0774506806770746,-1.9884488330060064,299.51486866016853,0.8251224752623567,0.9206934370455736,-1.9561365852408947,0.7790768624681815,0.8937373723358388,5.981248992965621,6.542982973872176,9925.459039548025,21.956141613447866,-1.9976076177725064
